Id,Titulo,Modelo,Marca,Estrelas,Avaliacoes,Url 
#2541665, 20.2-cu ft Top-Freezer Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,#LTCS20030S,LG ,2.5,3,https://www.lowes.com/pd/LG-20-2-cu-ft-Top-Freezer-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1002886014
#894934, 12.7-cu ft Counter-Depth Bottom-Freezer Refrigerator (Black) ENERGY STAR,#WRB533CZJB,Whirlpool ,3.0,1,https://www.lowes.com/pd/Whirlpool-12-7-cu-ft-Bottom-Freezer-Refrigerator-Black-ENERGY-STAR/1002887780
#894936, 12.7-cu ft Counter-Depth Bottom-Freezer Refrigerator (White) ENERGY STAR,#WRB533CZJW,Whirlpool ,3.0,1,https://www.lowes.com/pd/Whirlpool-12-7-cu-ft-Bottom-Freezer-Refrigerator-White-ENERGY-STAR/1002887796
#484285," 25.8-cu ft 5-Door 36-in French Door Refrigerator, Platinum Interior Design - Stainless Steel with PrintShield Finish",#KRMF706ESS,KitchenAid ,4.5,3821,https://www.lowes.com/pd/KitchenAid-25-8-cu-ft-5-Door-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/50413062
#2412563, 21.9-cu ft Top-Freezer Refrigerator (Black) ENERGY STAR,#GTE22JTNRBB,GE ,4.5,64,https://www.lowes.com/pd/GE-21-9-cu-ft-Top-Freezer-Refrigerator-Black-ENERGY-STAR/1002541640
#599524, 18.7-cu ft Bottom-Freezer Refrigerator (Stainless Steel) ENERGY STAR,#WRB119WFBM,Whirlpool ,4.5,656,https://www.lowes.com/pd/Whirlpool-18-7-cu-ft-Bottom-Freezer-Refrigerator-Stainless-Steel-ENERGY-STAR/50170419
#916704, 25.2-cu ft 3-Door 36-in French Door Refrigerator with Ice Maker and Interior Water Dispenser - White,#WRF535SWHW,Whirlpool ,4.5,4167,https://www.lowes.com/pd/Whirlpool-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000287221
#695308, 25-cu ft Built-In Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel Finish) ENERGY STAR,#KBSD602ESS,KitchenAid ,4.5,138,https://www.lowes.com/pd/KitchenAid-25-cu-ft-Built-In-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/999908713
#1647337, 17.5-cu ft Top-Freezer Refrigerator (Fingerprint-Resistant Slate),#GTS18HMNRES,GE ,4.5,384,https://www.lowes.com/pd/GE-17-5-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Slate/1001353914
#930301, 24.5-cu ft Side-by-Side Refrigerator with Ice Maker (Black),#WRS555SIHB,Whirlpool ,4.0,884,https://www.lowes.com/pd/Whirlpool-24-5-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Black/1000379183
#612842, 24.8-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Slate) ENERGY STAR,#GNE25JMKES,GE ,4.5,3305,https://www.lowes.com/pd/GE-24-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate-ENERGY-STAR/1000069693
#916717, 28.4-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black),#WRS588FIHB,Whirlpool ,4.5,2671,https://www.lowes.com/pd/Whirlpool-28-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black/1000287231
#2412575, 21.9-cu ft Top-Freezer Refrigerator with Ice Maker (White) ENERGY STAR,#GIE22JTNRWW,GE ,4.0,71,https://www.lowes.com/pd/GE-21-9-cu-ft-Top-Freezer-Refrigerator-with-Single-Ice-Maker-White-ENERGY-STAR/1002541736
#2610277, Craft Ice Smart WI-FI Enabled 22.5-cu ft 4-Door Counter-Depth French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#LRMVC2306S,LG ,3.0,2,https://www.lowes.com/pd/LG-Craft-Ice-Smart-WI-FI-Enabled-13-2-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-with-and-Door-within-Door-PrintProof-Stainless-Steel-ENERGY-STAR/1002951096
#729059, InstaView Smart Wi-Fi Enabled 21.7-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,#LSXC22396S,LG ,4.0,108,https://www.lowes.com/pd/LG-InstaView-Smart-Wi-Fi-Enabled-21-7-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000284875
#712897, 24.1-cu ft Bottom-Freezer Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,#LDCS24223S,LG ,4.5,860,https://www.lowes.com/pd/LG-24-1-cu-ft-Bottom-Freezer-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000034783
#1358298, 25.2-cu ft Built-In Side-by-Side Refrigerator with Ice Maker (Stainless Steel),#CSB42WP2NS1,Cafe ,4.0,21,https://www.lowes.com/pd/Cafe-25-2-cu-ft-Built-In-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel/1000862642
#954160, Gallery 22-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel),#FGSC2335TD,Frigidaire ,4.0,1690,https://www.lowes.com/pd/Frigidaire-Gallery-22-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel/1000368269
#660335, 21.3-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Monochromatic Stainless Steel,#WRT511SZDM,Whirlpool ,4.0,333,https://www.lowes.com/pd/Whirlpool-21-3-cu-ft-Top-Freezer-Refrigerator-Monochromatic-Stainless-Steel/50304479
#1442918, 18.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Matte Black) ENERGY STAR,#CWE19SP3ND1,Cafe ,4.5,1370,https://www.lowes.com/pd/Cafe-18-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Matte-Black-ENERGY-STAR/1000955576
#2569142, 11.6-cu ft Small Space Top-Freezer Refrigerator with LED Interior Lighting and Optional EZ Connect Ice Maker Kit - Black,#WRT112CZJB,Whirlpool ,4.5,63,https://www.lowes.com/pd/Whirlpool-11-6-cu-ft-Top-Freezer-Refrigerator-Black/1002793046
#876141, 21.3-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Fingerprint Resistant Stainless Steel,#WRT541SZDZ,Whirlpool ,4.5,644,https://www.lowes.com/pd/Whirlpool-21-3-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000337003
#916699, 22.1-cu ft 3-Door 33-in French Door Refrigerator with Ice Maker - Fingerprint Resistant Stainless Steel,#WRF532SMHZ,Whirlpool ,4.5,362,https://www.lowes.com/pd/Whirlpool-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000310569
#1041699, 21.4-cu ft Side-by-Side Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,#WRS331SDHM,Whirlpool ,4.0,162,https://www.lowes.com/pd/Whirlpool-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000432083
#651495, 16-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Stainless Steel,#WRT316SFDM,Whirlpool ,4.5,189,https://www.lowes.com/pd/Whirlpool-16-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel/50285259
#652784, 18.3 cu ft Top Freezer Refrigerator with Optional Ice Maker Kit- White,#WRT148FZDW,Whirlpool ,4.5,59,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-White/1000940600
#1041700, 21.4-cu ft Side-by-Side Refrigerator with Ice Maker (White) ENERGY STAR,#WRS331SDHW,Whirlpool ,4.0,162,https://www.lowes.com/pd/Whirlpool-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000432085
#484282, 22.1-cu ft 3-Door Standard-Depth 33-in French Door Refrigerator with Interior Dispense - Stainless Steel,#KRFF302ESS,KitchenAid ,4.5,923,https://www.lowes.com/pd/KitchenAid-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50385666
#570362, 19.7-cu ft 3-Door Standard-Depth 30-in French Door Refrigerator with Interior Dispense - Stainless Steel,#KRFF300ESS,KitchenAid ,4.5,502,https://www.lowes.com/pd/KitchenAid-19-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/50415266
#690874, 20.6-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),#MSC21C6MFZ,Maytag ,4.0,156,https://www.lowes.com/pd/Maytag-20-6-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000210509
#1460464, 21.4-cu ft Side-by-Side Refrigerator with Ice Maker (Black),#ASI2175GRB,Amana ,4.0,4,https://www.lowes.com/pd/Amana-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Black/1001008586
#916718, 28.4-cu ft Side-by-Side Refrigerator with Ice Maker (White),#WRS588FIHW,Whirlpool ,4.5,2671,https://www.lowes.com/pd/Whirlpool-28-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-White/1000286265
#652786, 18.3-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Monochromatic Stainless Steel,#WRT148FZDM,Whirlpool ,4.5,68,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel/1000940608
#916709, 19.7-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Ice Maker - Fingerprint Resistant Stainless Steel,#WRF550CDHZ,Whirlpool ,4.0,128,https://www.lowes.com/pd/Whirlpool-19-7-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000308685
#2443311, 23.1-cu ft Counter-Depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Slate) ENERGY STAR,#GWE23GMNES,GE ,4.0,23,https://www.lowes.com/pd/GE-23-1-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate-ENERGY-STAR/1002619198
#623785, 20.5-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Biscuit,#WRT311FZDT,Whirlpool ,4.5,5235,https://www.lowes.com/pd/Whirlpool-20-5-cu-ft-Top-Freezer-Refrigerator-Biscuit/50297739
#954159, Gallery 22-cu ft Counter-Depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),#FGSC2335TF,Frigidaire ,4.0,1690,https://www.lowes.com/pd/Frigidaire-Gallery-22-cu-ft-Counter-Depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000502823
#1295704, Food Showcase 28-cu ft 4-Door French Door Refrigerator with Ice Maker and Door within Door (Fingerprint-Resistant Tuscan Stainless Steel) ENERGY STAR,#RF28R7351DT,Samsung ,4.0,565,https://www.lowes.com/pd/Samsung-Food-Showcase-28-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Tuscan-Stainless-Steel-ENERGY-STAR/1000854782
#956191, 25.1-cu ft Side-by-Side Refrigerator (White),#WRS315SNHW,Whirlpool ,4.5,519,https://www.lowes.com/pd/Whirlpool-25-1-cu-ft-Side-by-Side-Refrigerator-White/1000337061
#2569142, 11.6-cu ft Small Space Top-Freezer Refrigerator with LED Interior Lighting and Optional EZ Connect Ice Maker Kit - Black,#WRT112CZJB,Whirlpool ,4.5,63,https://www.lowes.com/pd/Whirlpool-11-6-cu-ft-Top-Freezer-Refrigerator-Black/1002793046
#2412563, 21.9-cu ft Top-Freezer Refrigerator (Black) ENERGY STAR,#GTE22JTNRBB,GE ,4.5,64,https://www.lowes.com/pd/GE-21-9-cu-ft-Top-Freezer-Refrigerator-Black-ENERGY-STAR/1002541640
#484285," 25.8-cu ft 5-Door 36-in French Door Refrigerator, Platinum Interior Design - Stainless Steel with PrintShield Finish",#KRMF706ESS,KitchenAid ,4.5,3821,https://www.lowes.com/pd/KitchenAid-25-8-cu-ft-5-Door-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/50413062
#695308, 25-cu ft Built-In Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel Finish) ENERGY STAR,#KBSD602ESS,KitchenAid ,4.5,138,https://www.lowes.com/pd/KitchenAid-25-cu-ft-Built-In-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/999908713
#916704, 25.2-cu ft 3-Door 36-in French Door Refrigerator with Ice Maker and Interior Water Dispenser - White,#WRF535SWHW,Whirlpool ,4.5,4167,https://www.lowes.com/pd/Whirlpool-25-2-cu-ft-French-Door-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000287221
#612842, 24.8-cu ft French Door Refrigerator with Ice Maker (Fingerprint-Resistant Slate) ENERGY STAR,#GNE25JMKES,GE ,4.5,3305,https://www.lowes.com/pd/GE-24-8-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Slate-ENERGY-STAR/1000069693
#916717, 28.4-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black),#WRS588FIHB,Whirlpool ,4.5,2671,https://www.lowes.com/pd/Whirlpool-28-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black/1000287231
#2412575, 21.9-cu ft Top-Freezer Refrigerator with Ice Maker (White) ENERGY STAR,#GIE22JTNRWW,GE ,4.0,71,https://www.lowes.com/pd/GE-21-9-cu-ft-Top-Freezer-Refrigerator-with-Single-Ice-Maker-White-ENERGY-STAR/1002541736
#2443313, 22.2-cu ft Counter-Depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Slate) ENERGY STAR,#GYE22GENDS,GE ,3.5,99,https://www.lowes.com/pd/GE-22-2-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Slate-ENERGY-STAR/1002619226
#1442918, 18.6-cu ft Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Matte Black) ENERGY STAR,#CWE19SP3ND1,Cafe ,4.5,1370,https://www.lowes.com/pd/Cafe-18-6-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Matte-Black-ENERGY-STAR/1000955576
#876141, 21.3-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Fingerprint Resistant Stainless Steel,#WRT541SZDZ,Whirlpool ,4.5,644,https://www.lowes.com/pd/Whirlpool-21-3-cu-ft-Top-Freezer-Refrigerator-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000337003
#652786, 18.3-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Monochromatic Stainless Steel,#WRT148FZDM,Whirlpool ,4.5,68,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel/1000940608
#916709, 19.7-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator with Ice Maker - Fingerprint Resistant Stainless Steel,#WRF550CDHZ,Whirlpool ,4.0,128,https://www.lowes.com/pd/Whirlpool-19-7-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000308685
#1460464, 21.4-cu ft Side-by-Side Refrigerator with Ice Maker (Black),#ASI2175GRB,Amana ,4.0,4,https://www.lowes.com/pd/Amana-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Black/1001008586
#916718, 28.4-cu ft Side-by-Side Refrigerator with Ice Maker (White),#WRS588FIHW,Whirlpool ,4.5,2671,https://www.lowes.com/pd/Whirlpool-28-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-White/1000286265
#1041702, 24.6-cu ft Side-by-Side Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,#WRS335SDHM,Whirlpool ,4.0,66,https://www.lowes.com/pd/Whirlpool-24-6-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000432089
#570362, 19.7-cu ft 3-Door Standard-Depth 30-in French Door Refrigerator with Interior Dispense - Stainless Steel,#KRFF300ESS,KitchenAid ,4.5,502,https://www.lowes.com/pd/KitchenAid-19-7-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel/50415266
#652784, 18.3 cu ft Top Freezer Refrigerator with Optional Ice Maker Kit- White,#WRT148FZDW,Whirlpool ,4.5,59,https://www.lowes.com/pd/Whirlpool-18-2-cu-ft-Top-Freezer-Refrigerator-White/1000940600
#1041700, 21.4-cu ft Side-by-Side Refrigerator with Ice Maker (White) ENERGY STAR,#WRS331SDHW,Whirlpool ,4.0,162,https://www.lowes.com/pd/Whirlpool-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-White-ENERGY-STAR/1000432085
#916699, 22.1-cu ft 3-Door 33-in French Door Refrigerator with Ice Maker - Fingerprint Resistant Stainless Steel,#WRF532SMHZ,Whirlpool ,4.5,362,https://www.lowes.com/pd/Whirlpool-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000310569
#1041699, 21.4-cu ft Side-by-Side Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,#WRS331SDHM,Whirlpool ,4.0,162,https://www.lowes.com/pd/Whirlpool-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000432083
#651495, 16-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Stainless Steel,#WRT316SFDM,Whirlpool ,4.5,189,https://www.lowes.com/pd/Whirlpool-16-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel/50285259
#1596845, 17.5-cu ft Top-Freezer Refrigerator with Ice Maker (Black) ENERGY STAR,#GIE18DTNRBB,GE ,4.5,72,https://www.lowes.com/pd/GE-17-5-cu-ft-Top-Freezer-Refrigerator-with-Ice-Maker-Black-ENERGY-STAR/1001160790
#2412557, 21.9-cu ft Top-Freezer Refrigerator (Stainless Steel) ENERGY STAR,#GTE22JSNRSS,GE ,4.5,64,https://www.lowes.com/pd/GE-21-9-cu-ft-Top-Freezer-Refrigerator-Stainless-Steel-ENERGY-STAR/1002541592
#2597132, 25.6-cu ft French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,#CFE26KP2NS1,Cafe ,4.5,1906,https://www.lowes.com/pd/Cafe-25-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1003011818
#660322, 19.2-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Stainless Steel,#WRT549SZDM,Whirlpool ,4.0,243,https://www.lowes.com/pd/Whirlpool-19-1-cu-ft-Top-Freezer-Refrigerator-Monochromatic-Stainless-Steel-ENERGY-STAR/50304465
#1697393, Studio Smart Wi-Fi Enabled 23.5-cu ft Counter-depth French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#SRFVC2406S,LG ,3.0,7,https://www.lowes.com/pd/LG-Studio-Smart-Wi-Fi-Enabled-23-5-cu-ft-Counter-depth-French-Door-Refrigerator-with-Dual-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1002715676
#1110029, Smart Wi-Fi Enabled 26.2-cu ft French Door Refrigerator with Dual Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,#LFXS26973D,LG ,4.5,747,https://www.lowes.com/pd/LG-Smart-Wi-Fi-Enabled-26-2-cu-ft-French-Door-Refrigerator-with-Dual-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000571917
#623785, 20.5-cu ft Top-Freezer Refrigerator with Optional Ice Maker Kit - Biscuit,#WRT311FZDT,Whirlpool ,4.5,5235,https://www.lowes.com/pd/Whirlpool-20-5-cu-ft-Top-Freezer-Refrigerator-Biscuit/50297739
#484282, 22.1-cu ft 3-Door Standard-Depth 33-in French Door Refrigerator with Interior Dispense - Stainless Steel,#KRFF302ESS,KitchenAid ,4.5,923,https://www.lowes.com/pd/KitchenAid-22-1-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/50385666
#690874, 20.6-cu ft Counter-depth Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),#MSC21C6MFZ,Maytag ,4.0,156,https://www.lowes.com/pd/Maytag-20-6-cu-ft-Counter-depth-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000210509
#1697391, Smart Wi-Fi Enabled 29.5-cu ft 4-Door French Door Refrigerator with Dual Ice Maker and Door within Door (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#LRMDS3006S,LG ,3.5,7,https://www.lowes.com/pd/LG-Smart-Wi-Fi-Enabled-29-5-cu-ft-4-Door-French-Door-Refrigerator-with-Dual-Ice-Maker-and-Door-within-Door-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1002648806
#839949, 23.2-cu ft Side-by-Side Refrigerator with Ice Maker (High-gloss White) ENERGY STAR,#GSE23GGKWW,GE ,4.5,232,https://www.lowes.com/pd/GE-23-2-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-High-gloss-White-ENERGY-STAR/1000182341
#1317877, 25.1-cu ft Side-by-Side Refrigerator with Ice Maker (White),#GSS25IGNWW,GE ,4.5,4828,https://www.lowes.com/pd/GE-25-1-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-White/1000859804
#808706, 21.4-cu ft Side-by-Side Refrigerator with Ice Maker (White),#ASI2175GRW,Amana ,4.0,5,https://www.lowes.com/pd/Amana-21-4-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-White/1001008602
#1262486, 25.1-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Stainless Steel),#GSS25IYNFS,GE ,4.5,4828,https://www.lowes.com/pd/GE-25-1-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Stainless-Steel/1000859768
#1030905, Family Hub Wi-Fi Enabled Family Hub 22-cu ft 4-Door Counter-depth French Door Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel) ENERGY STAR,#RF22N9781SG,Samsung ,4.5,995,https://www.lowes.com/pd/Samsung-Family-Hub-Wi-Fi-Enabled-Family-Hub-22-cu-ft-4-Door-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel-ENERGY-STAR/1000437523
#1161217, 21.7-cu ft Counter-depth French Door Refrigerator with Ice Maker (EasyCare Stainless Steel) ENERGY STAR,#LFHD2251TF,Frigidaire ,4.0,519,https://www.lowes.com/pd/Frigidaire-21-7-cu-ft-Counter-depth-French-Door-Refrigerator-with-Ice-Maker-EasyCare-Stainless-Steel-ENERGY-STAR/1000575537
#730752, 24.52-cu ft Side-by-Side Refrigerator with Ice Maker (Fingerprint-Resistant Black Stainless Steel),#RS25J500DSG,Samsung ,3.5,552,https://www.lowes.com/pd/Samsung-24-52-cu-ft-Side-by-Side-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless-Steel/1000116169
#1163537, 25.6-cu ft French Door Refrigerator with Ice Maker (Stainless Steel) ENERGY STAR,#GFE26JSMSS,GE ,4.5,2245,https://www.lowes.com/pd/GE-25-6-cu-ft-French-Door-Refrigerator-with-Ice-Maker-Stainless-Steel-ENERGY-STAR/1000552351
#1163547, Smart Wi-Fi Enabled 22.1-cu ft Counter-Depth French Door Refrigerator with Dual Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#LFXC22526S,LG ,4.5,384,https://www.lowes.com/pd/LG-Smart-Wi-Fi-Enabled-22-1-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Dual-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000565679
#749812, 20.8-cu ft Top-Freezer Refrigerator (White),#GTS21FGKWW,GE ,4.5,1952,https://www.lowes.com/pd/GE-20-8-cu-ft-Top-Freezer-Refrigerator-White/1000214165
#1296186, Smart Wi-Fi Enabled 29.7-cu ft French Door Refrigerator with Dual Ice Maker (Fingerprint-Resistant Stainless Steel) ENERGY STAR,#LRFDS3006S,LG ,4.0,126,https://www.lowes.com/pd/LG-Smart-Wi-Fi-Enabled-29-7-cu-ft-French-Door-Refrigerator-with-Dual-Ice-Maker-Fingerprint-Resistant-Stainless-Steel-ENERGY-STAR/1000853058
#820210, 23.8-cu ft 3-Door Counter-Depth 36-in French Door Refrigerator - Black Stainless with PrintShield Finish,#KRFC704FBS,KitchenAid ,4.0,1306,https://www.lowes.com/pd/KitchenAid-23-8-cu-ft-Counter-Depth-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless/1000152047
#916723, 26.2-cu ft 4-Door 36-in French Door Refrigerator with Exterior Drawer - Black Stainless,#WRX986SIHV,Whirlpool ,4.5,1882,https://www.lowes.com/pd/Whirlpool-26-2-cu-ft-4-Door-French-Door-Refrigerator-with-Ice-Maker-Fingerprint-Resistant-Black-Stainless/1000332355
